Time (Seconds), 0 RightEyeX, 0 RightEyeY, 0 RightEyeZ, 0 LeftEyeX, 0 LeftEyeY, 0 LeftEyeZ, 0 RightPupilX, 0 RightPupilY, 0 RightPupilZ, 0 LeftPupilX, 0 LeftPupilY, 0 LeftPupilZ, 0 VergenceX, 0 VergenceY, 0 VergenceZ, 0 HeadX, 0 HeadY, 0 HeadZ, 0 HeadRotationX, 0 HeadRotationY, 0 HeadRotationZ, 2 RightEyeX, 2 RightEyeY, 2 RightEyeZ, 2 LeftEyeX, 2 LeftEyeY, 2 LeftEyeZ, 2 RightPupilX, 2 RightPupilY, 2 RightPupilZ, 2 LeftPupilX, 2 LeftPupilY, 2 LeftPupilZ, 2 VergenceX, 2 VergenceY, 2 VergenceZ, 2 HeadX, 2 HeadY, 2 HeadZ, 2 HeadRotationX, 2 HeadRotationY, 2 HeadRotationZ, StandardDeviation Absolute, StandardDeviationX, StandardDeviationY, StandardDeviationZ, StandardDeviation Sample Size, 
5.883345, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04820846, 1.162165, -0.9996608, 0.1093052, 1.159993, -0.9839957, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3349033, 0.6564221, 0.5983878, 0.07875682, 1.161079, -0.9918283, -0.3134954, 3.224327, 0.06296328, , , , , , 
5.900012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04863141, 1.16096, -0.9966457, 0.1100014, 1.159022, -0.9820551, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3116835, 0.6832384, 0.5165218, 0.07931643, 1.159991, -0.9893504, -0.3142196, 3.242177, 0.06489616, 0, 0, 0, 0, 0, 
5.916679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04964915, 1.15925, -0.9933631, 0.1110215, 1.158404, -0.9786783, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3063149, 0.688984, 0.5024095, 0.0803353, 1.158828, -0.9860207, -0.3157816, 3.246053, 0.04814942, , , , , , 
5.933345, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05146117, 1.15909, -0.9919721, 0.1127737, 1.1588, -0.9770185, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3116555, 0.6812003, 0.5292585, 0.08211745, 1.158945, -0.9844953, -0.2983905, 3.245276, 0.0366321, 0, 0, 0, 0, 0, 
5.950012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05328003, 1.158931, -0.990542, 0.1145331, 1.159382, -0.9753503, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.331973, 0.6552443, 0.612902, 0.08390654, 1.159157, -0.9829462, -0.2994089, 3.244963, 0.02437258, 0, 0, 0, 0, 0, 
5.966679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05433561, 1.156861, -0.9871623, 0.1158364, 1.157994, -0.9730454, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3433039, 0.6412151, 0.6591738, 0.08508602, 1.157427, -0.9801039, -0.2950864, 3.264929, 0.01862315, 0, 0, 0, 0, 0, 
5.983345, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05592076, 1.155491, -0.9845585, 0.1173663, 1.157548, -0.9703058, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3855374, 0.5909542, 0.8208555, 0.08664352, 1.15652, -0.9774321, -0.2875657, 3.266987, 0.00299941, 0, 0, 0, 0, 0, 
6.000012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05734418, 1.155059, -0.9828106, 0.1187252, 1.158006, -0.9684368, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.4235805, 0.5471371, 0.9600195, 0.0880347, 1.156533, -0.9756237, -0.2899679, 3.268974, -0.0108363, , , , , , 
6.016679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05932148, 1.154753, -0.9822822, 0.1206937, 1.158544, -0.9680697, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.4771934, 0.485235, 1.157528, 0.0900076, 1.156648, -0.9751759, -0.2914018, 3.275162, -0.02278466, 0, 0, 0, 0, 0, 
6.033345, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06032247, 1.154496, -0.9808381, 0.1217816, 1.158465, -0.9670559, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.5371655, 0.4172279, 1.375785, 0.09105202, 1.156481, -0.973947, -0.2910962, 3.282625, -0.02354234, 0, 0, 0, 0, 0, 
6.050012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06167522, 1.154583, -0.9801912, 0.1231923, 1.158607, -0.9666866, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.5988027, 0.3487625, 1.595568, 0.09243376, 1.156595, -0.9734389, -0.2907636, 3.287179, -0.02316331, 0, 0, 0, 0, 0, 
6.066679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06358752, 1.155402, -0.9808325, 0.1249747, 1.159442, -0.9667534, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.6544776, 0.2888839, 1.789329, 0.09428109, 1.157422, -0.9737929, -0.2926487, 3.278345, -0.02579334, , , , , , 
6.083346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06502677, 1.156194, -0.9812757, 0.12644, 1.16023, -0.9673095, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.7216206, 0.2164397, 2.023273, 0.09573337, 1.158212, -0.9742926, -0.2891823, 3.279999, -0.02568087, 0, 0, 0, 0, 0, 
6.100012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06708737, 1.157674, -0.9829071, 0.1284151, 1.161681, -0.9685626, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.8119622, 0.1181599, 2.338735, 0.09775125, 1.159678, -0.9757349, -0.2875988, 3.273935, -0.0272063, 0, 0, 0, 0, 0, 
6.116679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06820798, 1.157659, -0.983107, 0.1295333, 1.161765, -0.9687797, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.9418297, -0.02391559, 2.790218, 0.09887064, 1.159712, -0.9759434, -0.2811539, 3.274433, -0.02947722, 0, 0, 0, 0, 0, 
6.133346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07055318, 1.159229, -0.9857872, 0.131893, 1.163043, -0.9714415, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.088114, -0.1820718, 3.289428, 0.1012231, 1.161136, -0.9786143, -0.287416, 3.27309, -0.02426924, , , , , , 
6.150012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07189843, 1.159883, -0.9869751, 0.1331511, 1.163309, -0.9721667, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.21687, -0.3168644, 3.714247, 0.1025248, 1.161596, -0.9795709, -0.2863487, 3.264182, -0.02060045, 0, 0, 0, 0, 0, 
6.166679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07353576, 1.160464, -0.9884025, 0.1347975, 1.163454, -0.9735372, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.248624, -0.3397195, 3.787773, 0.1041666, 1.161959, -0.9809698, -0.2930582, 3.261523, -0.0133909, 0, 0, 0, 0, 0, 
6.183346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07504225, 1.160854, -0.9896412, 0.1363267, 1.163504, -0.9748047, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.159839, -0.2290835, 3.437647, 0.1056845, 1.162179, -0.9822229, -0.3018251, 3.260543, -0.007026555, 0, 0, 0, 0, 0, 
6.200012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07624415, 1.160784, -0.9903113, 0.1375174, 1.163035, -0.9753634, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.038839, -0.0846675, 2.98262, 0.1068808, 1.161909, -0.9828373, -0.3015134, 3.256994, -0.001541042, 0, 0, 0, 0, 0, 
6.216679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07718921, 1.160773, -0.9909175, 0.1384824, 1.162534, -0.9759855, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.9382111, 0.0348143, 2.608096, 0.1078358, 1.161654, -0.9834515, -0.3030052, 3.254997, 0.006151225, , , , , , 
6.233346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07825603, 1.161428, -0.9929932, 0.139326, 1.162406, -0.9771056, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.8633931, 0.1239806, 2.329313, 0.108791, 1.161917, -0.9850494, -0.306115, 3.236428, 0.01366467, 0, 0, 0, 0, 0, 
6.250013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07979047, 1.162115, -0.9940836, 0.1408604, 1.162044, -0.9781657, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.8139656, 0.1837736, 2.143822, 0.1103254, 1.162079, -0.9861247, -0.3109199, 3.230852, 0.02982189, 0, 0, 0, 0, 0, 
6.266679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.08073699, 1.162469, -0.9947904, 0.141864, 1.16149, -0.9791236, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.7801203, 0.2253271, 2.014315, 0.1113005, 1.16198, -0.986957, -0.316326, 3.230107, 0.04524988, , , , , , 
6.283346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.08083504, 1.162341, -0.9955409, 0.1419623, 1.160765, -0.9799238, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.7666532, 0.2449118, 1.955197, 0.1113987, 1.161553, -0.9877324, -0.3196898, 3.227716, 0.05476715, 0, 0, 0, 0, 0, 
6.300013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.08093952, 1.162046, -0.9954252, 0.1421541, 1.159478, -0.9802888, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.7720558, 0.2433763, 1.962954, 0.1115468, 1.160762, -0.987857, -0.3254029, 3.229721, 0.0726157, 0, 0, 0, 0, 0, 
6.316679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.08009567, 1.160925, -0.9939823, 0.1416966, 1.157945, -0.9805894, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.8014001, 0.2159402, 2.054156, 0.1108961, 1.159435, -0.9872859, -0.3350363, 3.253692, 0.0889116, 0, 0, 0, 0, 0, 
6.333346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07927362, 1.160697, -0.9942961, 0.1408918, 1.156923, -0.9811862, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.843705, 0.1733397, 2.191329, 0.1100827, 1.15881, -0.9877412, -0.3410852, 3.253145, 0.1029512, , , , , , 
6.350013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.0782842, 1.160098, -0.993723, 0.1401723, 1.15609, -0.9820306, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.8931455, 0.123246, 2.353663, 0.1092283, 1.158094, -0.9878768, -0.3504839, 3.27252, 0.1152935, 0, 0, 0, 0, 0, 
6.366679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07656524, 1.159735, -0.9927826, 0.1385599, 1.155199, -0.9818736, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.941741, 0.07381952, 2.513855, 0.1075626, 1.157467, -0.9873281, -0.3566083, 3.280713, 0.1282903, 0, 0, 0, 0, 0, 
6.383346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07439373, 1.158694, -0.9912982, 0.1365087, 1.153973, -0.9811806, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.001651, 0.01288587, 2.712526, 0.1054512, 1.156334, -0.9862394, -0.3621226, 3.290943, 0.1362565, , , , , , 
6.400012, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07270482, 1.158312, -0.9916727, 0.1346274, 1.153617, -0.9804264, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.026115, -0.0110026, 2.791982, 0.1036661, 1.155964, -0.9860495, -0.3601986, 3.274207, 0.1292297, 0, 0, 0, 0, 0, 
6.41668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.07132471, 1.159451, -0.9946639, 0.1330751, 1.15447, -0.9826227, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -1.017486, -0.0006008148, 2.760283, 0.1021999, 1.156961, -0.9886433, -0.3449237, 3.262383, 0.1271507, 0, 0, 0, 0, 0, 
6.433346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06948987, 1.158994, -0.9956505, 0.1311202, 1.154002, -0.9830133, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.9121575, 0.1101854, 2.404484, 0.1003051, 1.156498, -0.9893319, -0.3332169, 3.254624, 0.1227544, 0, 0, 0, 0, 0, 
6.450013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.0657369, 1.156922, -0.9910197, 0.1275395, 1.151685, -0.9793605, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.7613791, 0.2695583, 1.894666, 0.09663819, 1.154304, -0.9851901, -0.3401679, 3.267423, 0.132441, , , , , , 
6.46668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06350147, 1.15848, -0.9912759, 0.1250738, 1.152637, -0.9787211, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.6046661, 0.4345552, 1.363603, 0.09428763, 1.155558, -0.9849985, -0.3309965, 3.251515, 0.1356711, 0, 0, 0, 0, 0, 
6.483346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.06032193, 1.157805, -0.9901553, 0.1217525, 1.151978, -0.9769171, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.4796626, 0.5663888, 0.9376755, 0.09103722, 1.154891, -0.9835362, -0.3395627, 3.239913, 0.1326775, 0, 0, 0, 0, 0, 
6.500013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05688901, 1.157409, -0.9892763, 0.118172, 1.151999, -0.9752033, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.399907, 0.6509587, 0.6655731, 0.08753052, 1.154704, -0.9822398, -0.3362589, 3.229787, 0.1216566, 0, 0, 0, 0, 0, 
6.51668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05329543, 1.157849, -0.9907792, 0.1147032, 1.153752, -0.976807, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3606492, 0.6939343, 0.5288646, 0.08399932, 1.1558, -0.9837931, -0.3192778, 3.240327, 0.1009553, 0, 0, 0, 0, 0, 
6.533346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.05097635, 1.158342, -0.9906346, 0.1122184, 1.153904, -0.9760523, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3438644, 0.7124196, 0.4679336, 0.08159736, 1.156123, -0.9833434, -0.3132517, 3.229684, 0.1024358, 0, 0, 0, 0, 0, 
6.550013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04877749, 1.159126, -0.9912716, 0.1099136, 1.154605, -0.9762763, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3250879, 0.7327394, 0.4013658, 0.07934555, 1.156865, -0.9837739, -0.3160241, 3.222533, 0.1018414, , , , , , 
6.566679, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04702202, 1.16008, -0.9923384, 0.1081249, 1.155639, -0.9771843, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3268667, 0.7305096, 0.4076417, 0.07757343, 1.15786, -0.9847614, -0.3197802, 3.2201, 0.1001229, 0, 0, 0, 0, 0, 
6.583347, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04568341, 1.160649, -0.9939489, 0.1067788, 1.156271, -0.9787465, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3301761, 0.7259438, 0.4207983, 0.07623108, 1.15846, -0.9863477, -0.3161086, 3.220041, 0.0986523, 0, 0, 0, 0, 0, 
6.600013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04380569, 1.162124, -0.9961791, 0.1051592, 1.158106, -0.9819481, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.334389, 0.7196913, 0.4387378, 0.07448246, 1.160115, -0.9890636, -0.309083, 3.237721, 0.09748603, 0, 0, 0, 0, 0, 
6.61668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04514663, 1.165804, -0.9997611, 0.106316, 1.159751, -0.9854577, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3455172, 0.7050149, 0.4841599, 0.07573134, 1.162778, -0.9926094, -0.2918506, 3.228313, 0.1262913, , , , , , 
6.633347, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04467492, 1.166581, -1.002633, 0.1057176, 1.160197, -0.9879379, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3571005, 0.6889369, 0.5336128, 0.07519628, 1.163389, -0.9952855, -0.276325, 3.222506, 0.1282312, 0, 0, 0, 0, 0, 
6.650013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04430994, 1.165642, -1.002854, 0.1055144, 1.160438, -0.988368, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3639787, 0.6778866, 0.5676532, 0.07491218, 1.16304, -0.9956111, -0.2747145, 3.231547, 0.1110499, 0, 0, 0, 0, 0, 
6.66668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04380531, 1.164005, -1.000997, 0.104958, 1.159802, -0.9859769, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3739836, 0.6625093, 0.6147386, 0.07438163, 1.161903, -0.9934871, -0.2864248, 3.226634, 0.09446678, 0, 0, 0, 0, 0, 
6.683347, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04313822, 1.162905, -0.9999285, 0.1043471, 1.159223, -0.9850005, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.381437, 0.6492623, 0.6543621, 0.07374264, 1.161064, -0.9924645, -0.3014906, 3.229229, 0.08831313, , , , , , 
6.700013, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04340779, 1.16224, -0.9995599, 0.1045227, 1.158987, -0.9841554, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3918772, 0.6318468, 0.7061929, 0.07396525, 1.160613, -0.9918576, -0.3115456, 3.22308, 0.08036823, 0, 0, 0, 0, 0, 
6.71668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04445279, 1.161659, -1.0001, 0.1054642, 1.158727, -0.984228, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3926712, 0.6252072, 0.7231406, 0.07495851, 1.160193, -0.9921641, -0.3151431, 3.217138, 0.07347262, 0, 0, 0, 0, 0, 
6.733346, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.0455713, 1.161773, -1.001817, 0.1063464, 1.159315, -0.9849868, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3893121, 0.623887, 0.7246602, 0.07595888, 1.160544, -0.9934019, -0.3227848, 3.204094, 0.06197359, 0, 0, 0, 0, 0, 
6.750014, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04626295, 1.160778, -1.001867, 0.1071949, 1.159611, -0.9854699, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3767557, 0.6335563, 0.6910138, 0.07672894, 1.160195, -0.9936683, -0.333114, 3.217037, 0.04563905, 0, 0, 0, 0, 0, 
6.76668, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0.13, 0.79, 0.4, 0, 0, 0, 0.04685002, 1.159541, -1.001647, 0.1078114, 1.159627, -0.9853178, -0.13, 0.79, -0.4, -0.13, 0.79, -0.4, -0.3606537, 0.64802, 0.6430413, 0.07733069, 1.159584, -0.9934822, -0.3528651, 3.224061, 0.02887599, 0, 0, 0, 0, 0, 
