SeeingMachines PDB V:102
Time (UTC), Sensor 1 RightEyeX, Sensor 1 RightEyeY, Sensor 1 RightEyeZ, Sensor 1 LeftEyeX, Sensor 1 LeftEyeY, Sensor 1 LeftEyeZ, Sensor 1 RightPupilX, Sensor 1 RightPupilY, Sensor 1 RightPupilZ, Sensor 1 LeftPupilX, Sensor 1 LeftPupilY, Sensor 1 LeftPupilZ, Sensor 1 LeftPupilDiameter, Sensor 1 RightPupilDiameter, Sensor 1 RightEyeClosure, Sensor 1 RightEyeClosureConfidence, Sensor 1 LeftEyeClosure, Sensor 1 LeftEyeClosureConfidence, Sensor 1 LeftEyeGazeQualityLevel, Sensor 1 RightEyeGazeQualityLevel, Sensor 1 LeftEyeGazeRotationX, Sensor 1 LeftEyeGazeRotationY, Sensor 1 RightEyeGazeRotationX, Sensor 1 RightEyeGazeRotationY, Sensor 1 AverageBlinkDuration, Sensor 1 BlinkFrequency, Sensor 1 VergenceX, Sensor 1 VergenceY, Sensor 1 VergenceZ, Sensor 1 HeadAccelerationX, Sensor 1 HeadAccelerationY, Sensor 1 HeadAccelerationZ, Sensor 1 HeadAngularAccelerationX, Sensor 1 HeadAngularAccelerationY, Sensor 1 HeadAngularAccelerationZ, Sensor 1 FaceLabFrameIndex, Sensor 1 HeadX, Sensor 1 HeadY, Sensor 1 HeadZ, Sensor 1 HeadPositionConfidence, Sensor 1 HeadRotationX, Sensor 1 HeadRotationY, Sensor 1 HeadRotationZ, Sensor 2 RightEyeX, Sensor 2 RightEyeY, Sensor 2 RightEyeZ, Sensor 2 LeftEyeX, Sensor 2 LeftEyeY, Sensor 2 LeftEyeZ, Sensor 2 RightPupilX, Sensor 2 RightPupilY, Sensor 2 RightPupilZ, Sensor 2 LeftPupilX, Sensor 2 LeftPupilY, Sensor 2 LeftPupilZ, Sensor 2 LeftPupilDiameter, Sensor 2 RightPupilDiameter, Sensor 2 RightEyeClosure, Sensor 2 RightEyeClosureConfidence, Sensor 2 LeftEyeClosure, Sensor 2 LeftEyeClosureConfidence, Sensor 2 LeftEyeGazeQualityLevel, Sensor 2 RightEyeGazeQualityLevel, Sensor 2 LeftEyeGazeRotationX, Sensor 2 LeftEyeGazeRotationY, Sensor 2 RightEyeGazeRotationX, Sensor 2 RightEyeGazeRotationY, Sensor 2 AverageBlinkDuration, Sensor 2 BlinkFrequency, Sensor 2 VergenceX, Sensor 2 VergenceY, Sensor 2 VergenceZ, Sensor 2 HeadAccelerationX, Sensor 2 HeadAccelerationY, Sensor 2 HeadAccelerationZ, Sensor 2 HeadAngularAccelerationX, Sensor 2 HeadAngularAccelerationY, Sensor 2 HeadAngularAccelerationZ, Sensor 2 FaceLabFrameIndex, Sensor 2 HeadX, Sensor 2 HeadY, Sensor 2 HeadZ, Sensor 2 HeadPositionConfidence, Sensor 2 HeadRotationX, Sensor 2 HeadRotationY, Sensor 2 HeadRotationZ, Sensor 3 RightEyeX, Sensor 3 RightEyeY, Sensor 3 RightEyeZ, Sensor 3 LeftEyeX, Sensor 3 LeftEyeY, Sensor 3 LeftEyeZ, Sensor 3 RightPupilX, Sensor 3 RightPupilY, Sensor 3 RightPupilZ, Sensor 3 LeftPupilX, Sensor 3 LeftPupilY, Sensor 3 LeftPupilZ, Sensor 3 LeftPupilDiameter, Sensor 3 RightPupilDiameter, Sensor 3 RightEyeClosure, Sensor 3 RightEyeClosureConfidence, Sensor 3 LeftEyeClosure, Sensor 3 LeftEyeClosureConfidence, Sensor 3 LeftEyeGazeQualityLevel, Sensor 3 RightEyeGazeQualityLevel, Sensor 3 LeftEyeGazeRotationX, Sensor 3 LeftEyeGazeRotationY, Sensor 3 RightEyeGazeRotationX, Sensor 3 RightEyeGazeRotationY, Sensor 3 AverageBlinkDuration, Sensor 3 BlinkFrequency, Sensor 3 VergenceX, Sensor 3 VergenceY, Sensor 3 VergenceZ, Sensor 3 HeadAccelerationX, Sensor 3 HeadAccelerationY, Sensor 3 HeadAccelerationZ, Sensor 3 HeadAngularAccelerationX, Sensor 3 HeadAngularAccelerationY, Sensor 3 HeadAngularAccelerationZ, Sensor 3 FaceLabFrameIndex, Sensor 3 HeadX, Sensor 3 HeadY, Sensor 3 HeadZ, Sensor 3 HeadPositionConfidence, Sensor 3 HeadRotationX, Sensor 3 HeadRotationY, Sensor 3 HeadRotationZ, Sensor 4 RightEyeX, Sensor 4 RightEyeY, Sensor 4 RightEyeZ, Sensor 4 LeftEyeX, Sensor 4 LeftEyeY, Sensor 4 LeftEyeZ, Sensor 4 RightPupilX, Sensor 4 RightPupilY, Sensor 4 RightPupilZ, Sensor 4 LeftPupilX, Sensor 4 LeftPupilY, Sensor 4 LeftPupilZ, Sensor 4 LeftPupilDiameter, Sensor 4 RightPupilDiameter, Sensor 4 RightEyeClosure, Sensor 4 RightEyeClosureConfidence, Sensor 4 LeftEyeClosure, Sensor 4 LeftEyeClosureConfidence, Sensor 4 LeftEyeGazeQualityLevel, Sensor 4 RightEyeGazeQualityLevel, Sensor 4 LeftEyeGazeRotationX, Sensor 4 LeftEyeGazeRotationY, Sensor 4 RightEyeGazeRotationX, Sensor 4 RightEyeGazeRotationY, Sensor 4 AverageBlinkDuration, Sensor 4 BlinkFrequency, Sensor 4 VergenceX, Sensor 4 VergenceY, Sensor 4 VergenceZ, Sensor 4 HeadAccelerationX, Sensor 4 HeadAccelerationY, Sensor 4 HeadAccelerationZ, Sensor 4 HeadAngularAccelerationX, Sensor 4 HeadAngularAccelerationY, Sensor 4 HeadAngularAccelerationZ, Sensor 4 FaceLabFrameIndex, Sensor 4 HeadX, Sensor 4 HeadY, Sensor 4 HeadZ, Sensor 4 HeadPositionConfidence, Sensor 4 HeadRotationX, Sensor 4 HeadRotationY, Sensor 4 HeadRotationZ, 
2013-05-04T21:40:43.583Z, 0.022808525711298, 0.280054301023483, 0.451772928237915, -0.0318523794412613, 0.282365322113037, 0.458948642015457, -0.0351654142141342, 0.278672873973846, 0.435384213924408, 0.0178732890635729, 0.27429673075676, 0.431598961353302, 0.00565475039184093, 0.005540756508708, 0.0488265752792358, 0.280506581068039, 0.0108757019042969, 0.697855889797211, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0846664384007454, 0.0653623789548874, -0.0767131447792053, 0, 0, 0, 0, 0, 0, 183253, -0.00823102332651615, 0.284861207008362, 0.442862004041672, 0.617169499397278, -0.278653621673584, -0.055205661803484, 0.0303929820656776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.593Z, 0.0228826813399792, 0.280547589063644, 0.451943814754486, -0.0315196216106415, 0.283434867858887, 0.460701614618301, -0.0351388826966286, 0.279409468173981, 0.436352729797363, 0.017903171479702, 0.275632977485657, 0.433066219091415, 0.00566786015406251, 0.00557565083727241, 0.0734744071960449, 0.678694903850555, 0, 0.662724494934082, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0864710956811905, 0.0661672502756119, -0.0759007334709167, 0, 0, 0, 0, 0, 0, 183254, -0.00835305172950029, 0.285649091005325, 0.443927079439163, 0.611063003540039, -0.281369686126709, -0.0243910551071167, 0.0286608729511499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.603Z, 0.0228826813399792, 0.280547589063644, 0.451943814754486, -0.0315196216106415, 0.283434867858887, 0.460701614618301, -0.0351388826966286, 0.279409468173981, 0.436352729797363, 0.017903171479702, 0.275632977485657, 0.433066219091415, 0.00566786015406251, 0.00557565083727241, 0.0734744071960449, 0.678694903850555, 0, 0.662724494934082, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0864710956811905, 0.0661672502756119, -0.0759007334709167, 0, 0, 0, 0, 0, 0, 183254, -0.00835305172950029, 0.285649091005325, 0.443927079439163, 0.611063003540039, -0.281369686126709, -0.0243910551071167, 0.0286608729511499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.613Z, 0.0232775211334229, 0.282228797674179, 0.453295201063156, -0.0310938730835915, 0.285326242446899, 0.462172329425812, -0.0352043025195599, 0.279898107051849, 0.436980605125427, 0.0177823174744844, 0.276445925235748, 0.43370532989502, 0.00568601582199335, 0.0056009404361248, 0.0422415733337402, 0.661502420902252, 0.00725412368774414, 0.694857358932495, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0884829759597778, 0.066233865916729, -0.0764260962605476, 0, 0, 0, 0, 0, 0, 183255, -0.00797638576477766, 0.287242114543915, 0.445293664932251, 0.614965081214905, -0.297356277704239, -0.0210818499326706, 0.0283166542649269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.623Z, 0.0231907740235329, 0.283656924962997, 0.454076021909714, -0.0311126671731472, 0.286949127912521, 0.463292509317398, -0.0354296565055847, 0.280792415142059, 0.438065409660339, 0.0176219083368778, 0.277371525764465, 0.434438347816467, 0.00569839216768742, 0.00561756361275911, 0.0384912490844727, 0.667511940002441, 0.00725412368774414, 0.680376768112183, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0910312756896019, 0.0653596520423889, -0.0795138403773308, 0, 0, 0, 0, 0, 0, 183256, -0.00812376011162996, 0.288489133119583, 0.446201086044312, 0.597478091716766, -0.319619089365005, -0.0139215756207705, 0.0307346079498529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.633Z, 0.0231907740235329, 0.283656924962997, 0.454076021909714, -0.0311126671731472, 0.286949127912521, 0.463292509317398, -0.0354296565055847, 0.280792415142059, 0.438065409660339, 0.0176219083368778, 0.277371525764465, 0.434438347816467, 0.00569839216768742, 0.00561756361275911, 0.0384912490844727, 0.667511940002441, 0.00725412368774414, 0.680376768112183, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0910312756896019, 0.0653596520423889, -0.0795138403773308, 0, 0, 0, 0, 0, 0, 183256, -0.00812376011162996, 0.288489133119583, 0.446201086044312, 0.597478091716766, -0.319619089365005, -0.0139215756207705, 0.0307346079498529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.643Z, 0.0231465399265289, 0.284518480300903, 0.453825712203979, -0.0308297425508499, 0.288330256938934, 0.46462744474411, -0.0356409810483456, 0.281667143106461, 0.439120709896088, 0.0174127519130707, 0.278414458036423, 0.435144901275635, 0.00567822111770511, 0.00561629887670279, 0.0321192741394043, 0.655328273773193, 0, 0.667663931846619, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0938569307327271, 0.0639020428061485, -0.0841611176729202, 0, 0, 0, 0, 0, 0, 183257, -0.00835212599486113, 0.289521336555481, 0.446842163801193, 0.620247721672058, -0.329501301050186, 0.0169194936752319, 0.0329135656356812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.653Z, 0.0231465399265289, 0.284518480300903, 0.453825712203979, -0.0308297425508499, 0.288330256938934, 0.46462744474411, -0.0356409810483456, 0.281667143106461, 0.439120709896088, 0.0174127519130707, 0.278414458036423, 0.435144901275635, 0.00567822111770511, 0.00561629887670279, 0.0321192741394043, 0.655328273773193, 0, 0.667663931846619, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0938569307327271, 0.0639020428061485, -0.0841611176729202, 0, 0, 0, 0, 0, 0, 183257, -0.00835212599486113, 0.289521336555481, 0.446842163801193, 0.620247721672058, -0.329501301050186, 0.0169194936752319, 0.0329135656356812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.663Z, 0.0231596883386374, 0.284648090600967, 0.453476279973984, -0.0305936597287655, 0.288776606321335, 0.465231239795685, -0.0358069352805614, 0.282425493001938, 0.439932405948639, 0.0171304270625114, 0.279057323932648, 0.43545463681221, 0.00567292748019099, 0.00562796136364341, 0.0299868583679199, 0.636318743228912, 0, 0.670816421508789, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0966964811086655, 0.0623010471463203, -0.0890023857355118, 0, 0, 0, 0, 0, 0, 183258, -0.00842222012579441, 0.289880901575089, 0.447060227394104, 0.611092448234558, -0.32614067196846, 0.0355587303638458, 0.0323023982346058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.673Z, 0.0233706273138523, 0.2847680747509, 0.453201919794083, -0.0301472693681717, 0.289082556962967, 0.465924590826035, -0.0358891151845455, 0.283295005559921, 0.441089540719986, 0.0170202348381281, 0.280043035745621, 0.436329573392868, 0.00571299251168966, 0.00566038209944963, 0.0378156304359436, 0.630512356758118, 0.0330843925476074, 0.657719314098358, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0994670689105988, 0.0606949888169765, -0.0939431339502335, 0, 0, 0, 0, 0, 0, 183259, -0.00829910580068827, 0.290144681930542, 0.447363674640656, 0.60475754737854, -0.323665082454681, 0.0537588223814964, 0.0341601148247719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.683Z, 0.0233706273138523, 0.2847680747509, 0.453201919794083, -0.0301472693681717, 0.289082556962967, 0.465924590826035, -0.0358891151845455, 0.283295005559921, 0.441089540719986, 0.0170202348381281, 0.280043035745621, 0.436329573392868, 0.00571299251168966, 0.00566038209944963, 0.0378156304359436, 0.630512356758118, 0.0330843925476074, 0.657719314098358, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.0994670689105988, 0.0606949888169765, -0.0939431339502335, 0, 0, 0, 0, 0, 0, 183259, -0.00829910580068827, 0.290144681930542, 0.447363674640656, 0.60475754737854, -0.323665082454681, 0.0537588223814964, 0.0341601148247719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.693Z, 0.0234495922923088, 0.285818755626678, 0.454087615013123, -0.029988270252943, 0.289879143238068, 0.467223614454269, -0.0359442755579948, 0.283711135387421, 0.441504329442978, 0.016957463696599, 0.280798345804214, 0.436906278133392, 0.00573577592149377, 0.00565012218430638, 0.0235447883605957, 0.635828614234924, 0.0330843925476074, 0.679433703422546, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.102155670523643, 0.0590149089694023, -0.0988869667053223, 0, 0, 0, 0, 0, 0, 183260, -0.00828458648175001, 0.291083127260208, 0.448502540588379, 0.605536341667175, -0.321148812770844, 0.0595906898379326, 0.0403961278498173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.703Z, 0.0234495922923088, 0.285818755626678, 0.454087615013123, -0.029988270252943, 0.289879143238068, 0.467223614454269, -0.0359442755579948, 0.283711135387421, 0.441504329442978, 0.016957463696599, 0.280798345804214, 0.436906278133392, 0.00573577592149377, 0.00565012218430638, 0.0235447883605957, 0.635828614234924, 0.0330843925476074, 0.679433703422546, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.102155670523643, 0.0590149089694023, -0.0988869667053223, 0, 0, 0, 0, 0, 0, 183260, -0.00828458648175001, 0.291083127260208, 0.448502540588379, 0.605536341667175, -0.321148812770844, 0.0595906898379326, 0.0403961278498173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.713Z, 0.0233988985419273, 0.28647255897522, 0.45472377538681, -0.0299737490713596, 0.290765047073364, 0.468049764633179, -0.0359495282173157, 0.284516185522079, 0.442597568035126, 0.0169361792504787, 0.281465113162994, 0.437479764223099, 0.00574086094275117, 0.00564658083021641, 0.0225042104721069, 0.623692691326141, 0, 0.63083279132843, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.105050012469292, 0.0568149462342262, -0.105100333690643, 0, 0, 0, 0, 0, 0, 183261, -0.0083472253754735, 0.291758090257645, 0.449227273464203, 0.609852492809296, -0.329816609621048, 0.0643060132861137, 0.0396772548556328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2013-05-04T21:40:43.723Z, 0.0233805254101753, 0.287004381418228, 0.455102324485779, -0.029967300593853, 0.291279643774033, 0.468532800674438, -0.0359876602888107, 0.28525373339653, 0.44363608956337, 0.0168699212372303, 0.282332569360733, 0.438178956508636, 0.00574059877544641, 0.00564062222838402, 0.0190918445587158, 0.627067506313324, 0.00277054309844971, 0.714111387729645, 0, 0, 0, 0, 0, 0, 0.108349002897739, 0.750098645687103, -0.107666932046413, 0.0551738888025284, -0.110075920820236, 0, 0, 0, 0, 0, 0, 183262, -0.00838734116405249, 0.292208194732666, 0.449653685092926, 0.625634074211121, -0.335288673639297, 0.0660202205181122, 0.0420266054570675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
